,dienophile,diene,ΔG TS_endo_1,ΔG TS_endo_2,ΔG TS_exo_1,ΔG TS_exo_2,ΔG Product_endo_1,ΔG Product_endo_2,ΔG Product_exo_1,ΔG Product_exo_2,pz_pop_C1_D,pz_pop_C2_D,pz_pop_C3_D,pz_pop_C4_D,LUMO_D,HOMO_D,Sigma p_1_D,Sigma p_4_D,Sigma p_2_D,Sigma p_3_D,NBO_1_D,NBO_2_D,NBO_3_D,NBO_4_D,sterio_D_1,sterio_D_2,sterio_D_3,sterio_D_4,Volume_D_1,Volume_D_4,Volume_D_2,Volume_D_3,pz_pop_C1_dPh,pz_pop_C2_dPh,LUMO_dPh,HOMO_dPh,Sigma_P_1dPh,Sigma_P_2dPh,NBO_1dPh,NBO_2_dPh,sterio_dPh_1,sterio_dPh_2,Volume_dPh_1,Volume_dPh_2,LUMO_D - HOMO_dPh,LUMO_dPh - HOMO_D,Min(TS_1),Min(TS_2),Min_TSـall,Min(TS_1) - Min(TS_2),Min(Product_1),Min(Product_2),Min(Product_1) - Min(Product_2),min_gap,target_raw,target_scaled
254,7_7,3_2_1_8,43.799,43.799,42.199,42.199,-3.716,-3.716,-9.148,-9.148,0.977,1.118,1.019,1.081,-1.374,-7.664,-0.27,0.45,-0.2,0.66,0.187,0.234,-0.138,-0.081,1.53,2.25,1.02,1.75,334.486,467.957,642.238,164.182,1.002,1.002,-0.542,-7.282,-0.01,-0.01,-0.228,-0.228,2.7,2.7,636.378,636.378,5.908,7.123,42.199,42.199,42.199,0.0,-9.148,-9.148,0.0,5.908,42.199,0.30134424173312263
259,4_8,3_2_1_9,34.384,37.992,36.34,37.982,-5.679,-10.094,-8.468,-9.366,0.954,1.12,1.019,1.074,-1.628,-7.678,-0.27,0.42,-0.2,0.66,0.197,0.235,-0.143,-0.082,1.53,2.25,1.02,1.1,334.486,291.269,642.238,164.182,0.873,1.087,-0.165,-8.898,-0.17,0.45,-0.122,-0.391,1.5,1.75,185.535,467.957,7.27,7.513,34.384,37.982,34.384,-3.597,-8.468,-10.094,1.626,7.27,34.384,-0.48507108953962597
802,4_8,4_4_6_2,36.49,33.49,35.169,35.7,-15.327,-13.861,-22.384,-22.639,1.152,1.025,1.041,0.972,-0.95,-7.796,-0.17,0.66,-0.27,0.0,-0.366,0.294,-0.18,0.244,1.5,1.53,1.0,1.02,185.535,164.182,334.486,60.96,0.873,1.087,-0.165,-8.898,-0.17,0.45,-0.122,-0.391,1.5,1.75,185.535,467.957,7.947,7.631,35.169,33.49,33.49,1.678,-22.384,-22.639,0.255,7.631,33.49,-0.5750333807946274
677,3_6,3_3_3_7,38.209,40.341,39.507,42.159,-16.333,-15.291,-19.641,-19.638,1.029,1.063,0.996,1.075,-0.61,-7.111,-0.27,-0.01,0.06,0.06,0.09,0.244,0.254,0.375,1.53,1.08,1.08,2.7,334.486,636.378,98.427,98.427,0.973,1.133,1.54,-7.815,-0.27,0.0,0.121,-0.576,1.53,1.0,334.486,60.96,7.206,8.651,38.209,40.341,38.209,-2.131,-19.641,-19.638,-0.003,7.206,38.209,-0.10016531319691754
494,8_8,2_1_1_7,31.842,31.842,32.424,32.424,-14.103,-14.103,-15.611,-15.611,1.041,1.022,1.141,0.851,-2.421,-8.114,0.66,-0.01,0.66,0.66,-0.258,0.32,-0.069,-0.19,1.02,1.02,1.02,2.7,164.182,636.378,164.182,164.182,0.949,1.031,-0.671,-9.446,0.45,0.45,-0.246,-0.325,1.75,1.75,467.957,467.957,7.025,7.443,31.842,31.842,31.842,0.0,-15.611,-15.611,0.0,7.025,31.842,-0.7408699087456821
670,1_2,2_6_6_8,35.518,35.727,36.841,37.382,-13.692,-14.782,-18.909,-19.309,1.079,0.943,0.925,1.017,-1.695,-8.591,0.66,0.45,0.0,0.0,-0.341,0.296,-0.166,-0.191,1.02,1.0,1.0,1.75,164.182,467.957,60.96,60.96,0.884,1.149,-0.36,-9.308,0.06,0.66,0.34,-0.479,1.08,1.02,98.427,164.182,7.613,8.23,35.518,35.727,35.518,-0.21,-18.909,-19.309,0.4,7.613,35.518,-0.37095784761214073
377,1_3,3_1_2_4,43.218,44.94,45.283,43.884,-10.739,-11.833,-12.3,-12.616,0.955,1.165,1.045,1.027,0.05,-7.607,-0.27,-0.17,0.66,-0.2,0.248,0.244,-0.285,-0.035,1.53,1.02,2.25,1.5,334.486,185.535,164.182,642.238,1.104,1.048,1.779,-7.75,0.06,-0.27,0.121,0.017,1.08,1.53,98.427,334.486,7.8,9.386,43.218,43.884,43.218,-0.666,-12.3,-12.616,0.316,7.8,43.218,0.4038851531300433
526,5_7,1_2_1_1,46.617,47.782,46.231,46.9,-20.164,-21.108,-15.035,-16.159,0.978,1.134,1.085,0.998,-0.415,-8.438,0.06,0.06,-0.2,0.66,0.354,0.248,-0.273,-0.13,1.08,2.25,1.02,1.08,98.427,98.427,642.238,164.182,1.04,1.094,0.231,-7.776,-0.2,-0.01,-0.199,-0.259,2.25,2.7,642.238,636.378,7.362,8.669,46.231,46.9,46.231,-0.669,-20.164,-21.108,0.943,7.362,46.231,0.7070802130308482
845,1_9,3_4_3_6,30.081,36.304,30.838,36.93,-17.045,-23.94,-25.124,-23.97,0.989,1.119,0.873,1.127,0.386,-7.24,-0.27,0.0,-0.27,0.06,0.115,0.236,0.135,0.362,1.53,1.53,1.08,1.0,334.486,60.96,334.486,98.427,0.895,1.103,-0.687,-9.217,0.06,0.42,0.317,-0.467,1.08,1.1,98.427,291.269,9.603,6.553,30.081,36.304,30.081,-6.224,-25.124,-23.97,-1.154,6.553,30.081,-0.9180775093050308
137,3_8,4_4_4_2,41.139,44.721,42.076,45.344,-3.643,-2.821,-5.716,-4.247,1.201,0.896,1.046,1.017,-0.529,-7.745,-0.17,0.66,-0.27,-0.27,-0.465,0.303,0.382,0.216,1.5,1.53,1.53,1.02,185.535,164.182,334.486,334.486,0.88,1.182,0.092,-8.147,-0.27,0.45,0.225,-0.489,1.53,1.75,334.486,467.957,7.618,7.837,41.139,44.721,41.139,-3.582,-5.716,-4.247,-1.469,7.618,41.139,0.19467754292965364
355,3_9,1_1_2_9,34.414,39.225,36.404,41.613,-10.429,-10.239,-11.048,-12.041,1.029,1.129,0.916,1.041,-1.207,-8.717,0.06,0.42,0.66,-0.2,0.369,0.251,-0.285,0.071,1.08,1.02,2.25,1.1,98.427,291.269,164.182,642.238,0.875,1.158,-0.377,-8.19,-0.27,0.42,0.224,-0.481,1.53,1.1,334.486,291.269,6.983,8.34,34.414,39.225,34.414,-4.811,-11.048,-12.041,0.993,6.983,34.414,-0.4820522207055654
365,2_3,3_4_6_5,41.201,41.88,43.638,42.579,-3.601,-9.062,-12.603,-12.356,1.02,1.08,1.132,1.103,0.64,-6.885,-0.27,-0.2,-0.27,0.0,0.076,0.226,0.199,-0.311,1.53,1.53,1.0,2.25,334.486,642.238,334.486,60.96,1.209,0.871,0.011,-8.258,0.66,-0.27,-0.5,0.238,1.02,1.53,164.182,334.486,8.898,6.896,41.201,41.88,41.201,-0.679,-12.603,-12.356,-0.247,6.896,41.201,0.200916538520045
942,1_4,4_3_6_6,37.123,37.42,37.8,37.935,-20.019,-28.229,-27.313,-28.518,1.041,1.026,1.039,1.006,0.021,-7.746,-0.17,0.0,0.06,0.0,-0.293,0.256,0.375,-0.317,1.5,1.08,1.0,1.0,185.535,60.96,98.427,60.96,1.019,1.055,1.656,-8.44,0.06,-0.17,0.208,-0.334,1.08,1.5,98.427,185.535,8.461,9.402,37.123,37.42,37.123,-0.297,-27.313,-28.518,1.205,8.461,37.123,-0.20944836498990663
749,5_5,1_1_1_1,45.848,45.848,45.329,45.329,-18.201,-18.201,-21.206,-21.206,0.917,1.162,1.162,0.917,-0.988,-9.029,0.06,0.06,0.66,0.66,0.382,0.255,-0.274,-0.274,1.08,1.02,1.02,1.08,98.427,98.427,164.182,164.182,1.004,1.004,1.342,-8.123,-0.2,-0.2,-0.226,-0.226,2.25,2.25,642.238,642.238,7.135,10.371,45.329,45.329,45.329,0.0,-21.206,-21.206,0.0,7.135,45.329,0.6163128900867638
948,4_6,1_3_2_3,41.777,39.558,41.278,40.69,-17.445,-17.944,-17.336,-28.939,1.115,0.854,1.129,0.948,0.845,-7.492,0.06,-0.27,0.06,-0.2,0.143,0.232,0.318,-0.203,1.08,1.08,2.25,1.53,98.427,334.486,98.427,642.238,0.975,1.037,1.376,-8.571,-0.17,0.0,-0.226,-0.472,1.5,1.0,185.535,60.96,9.415,8.868,41.278,39.558,39.558,1.72,-17.445,-28.939,11.494,8.868,39.558,0.035583155374667295
829,2_4,5_3_1_1,36.947,35.901,38.913,36.372,-10.572,-22.28,-21.068,-23.303,0.879,1.164,0.965,1.059,-0.779,-8.281,-0.2,0.06,0.06,0.66,0.377,0.252,-0.328,0.408,2.25,1.08,1.02,1.08,642.238,98.427,98.427,164.182,1.11,0.864,-0.212,-8.953,0.66,-0.17,-0.399,-0.107,1.02,1.5,164.182,185.535,8.173,8.069,36.947,35.901,35.901,1.046,-21.068,-23.303,2.235,8.069,35.901,-0.33241695549730194
656,2_8,4_1_6_4,28.186,28.844,29.255,29.39,-16.293,-16.446,-18.783,-18.987,0.885,1.11,1.086,1.019,-0.481,-7.871,-0.17,-0.17,0.66,0.0,-0.099,0.259,-0.212,-0.269,1.5,1.02,1.0,1.5,185.535,185.535,164.182,60.96,0.99,0.949,-1.494,-9.69,0.66,0.45,-0.29,-0.26,1.02,1.75,164.182,467.957,9.209,6.376,28.186,28.844,28.186,-0.658,-18.783,-18.987,0.204,6.376,28.186,-1.1087693906565164
199,2_7,2_4_1_9,34.919,38.676,37.277,39.823,-8.485,-6.181,-8.561,-7.331,1.139,0.928,1.046,0.955,-2.361,-8.712,0.66,0.42,-0.27,0.66,-0.405,0.311,0.408,-0.163,1.02,1.53,1.02,1.1,164.182,291.269,334.486,164.182,1.095,0.903,-1.149,-8.015,0.66,-0.01,-0.373,-0.136,1.02,2.7,164.182,636.378,5.654,7.562,34.919,38.676,34.919,-3.756,-8.561,-7.331,-1.23,5.654,34.919,-0.43123459533221487
213,3_4,4_1_2_3,43.025,44.422,43.439,44.547,-6.922,-7.723,-7.56,-7.893,0.98,1.111,1.093,1.05,-0.122,-7.441,-0.17,-0.27,0.66,-0.2,0.159,0.228,-0.128,-0.193,1.5,1.02,2.25,1.53,185.535,334.486,164.182,642.238,1.007,1.095,1.831,-7.467,-0.27,-0.17,0.106,-0.335,1.53,1.5,334.486,185.535,7.345,9.271,43.025,44.422,43.025,-1.397,-7.56,-7.893,0.333,7.345,43.025,0.38446376363092055
408,7_9,3_6_3_5,37.761,39.557,40.53,41.615,-3.116,-3.587,-13.581,-13.398,0.969,1.147,0.975,1.091,0.431,-7.225,-0.27,-0.2,0.0,0.06,0.174,0.225,-0.422,0.401,1.53,1.0,1.08,2.25,334.486,642.238,60.96,98.427,0.939,1.048,-1.088,-8.015,-0.01,0.42,-0.156,-0.35,2.7,1.1,636.378,291.269,8.446,6.136,37.761,39.557,37.761,-1.796,-13.581,-13.398,-0.183,6.136,37.761,-0.14524708778555373
332,4_6,5_1_3_2,29.715,34.551,30.296,38.057,-17.27,-12.994,-17.513,-11.335,1.142,0.922,1.15,0.782,-1.678,-8.481,-0.2,0.66,0.66,0.06,-0.445,0.313,0.533,-0.265,2.25,1.02,1.08,1.02,642.238,164.182,164.182,98.427,0.975,1.037,1.376,-8.571,-0.17,0.0,-0.226,-0.472,1.5,1.0,185.535,60.96,6.892,9.857,29.715,34.551,29.715,-4.835,-17.513,-12.994,-4.519,6.892,29.715,-0.9549077090805683
208,2_7,1_2_4_7,43.215,40.967,41.662,44.271,-16.015,-4.487,-7.857,-7.678,1.074,1.091,0.998,1.059,-0.243,-7.245,0.06,-0.01,-0.2,-0.27,0.255,0.226,-0.173,0.328,1.08,2.25,1.53,2.7,98.427,636.378,642.238,334.486,1.095,0.903,-1.149,-8.015,0.66,-0.01,-0.373,-0.136,1.02,2.7,164.182,636.378,7.773,6.096,41.662,40.967,40.967,0.696,-16.015,-7.678,-8.336,6.096,40.967,0.17736936161437328
613,8_8,4_6_6_3,28.573,28.573,31.573,31.573,-14.838,-14.838,-17.975,-17.975,0.978,1.109,1.064,1.051,0.569,-6.995,-0.17,-0.27,0.0,0.0,0.141,0.216,-0.368,-0.275,1.5,1.0,1.0,1.53,185.535,334.486,60.96,60.96,0.949,1.031,-0.671,-9.446,0.45,0.45,-0.246,-0.325,1.75,1.75,467.957,467.957,10.015,6.324,28.573,28.573,28.573,0.0,-17.975,-17.975,0.0,6.324,28.573,-1.0698259826971364
78,8_9,5_2_1_7,47.366,50.566,44.689,51.279,0.428,-0.714,-0.17,1.968,0.995,1.029,1.071,1.08,-0.986,-7.674,-0.2,-0.01,-0.2,0.66,-0.185,0.241,-0.024,-0.159,2.25,2.25,1.02,2.7,642.238,636.378,642.238,164.182,0.968,0.942,-1.586,-9.126,0.45,0.42,-0.289,-0.275,1.75,1.1,467.957,291.269,8.14,6.089,44.689,50.566,44.689,-5.876,-0.17,-0.714,0.545,6.089,44.689,0.5519103549601406
