,dienophile,diene,ΔG TS_endo_1,ΔG TS_endo_2,ΔG TS_exo_1,ΔG TS_exo_2,ΔG Product_endo_1,ΔG Product_endo_2,ΔG Product_exo_1,ΔG Product_exo_2,pz_pop_C1_D,pz_pop_C2_D,pz_pop_C3_D,pz_pop_C4_D,LUMO_D,HOMO_D,Sigma p_1_D,Sigma p_4_D,Sigma p_2_D,Sigma p_3_D,NBO_1_D,NBO_2_D,NBO_3_D,NBO_4_D,sterio_D_1,sterio_D_2,sterio_D_3,sterio_D_4,Volume_D_1,Volume_D_4,Volume_D_2,Volume_D_3,pz_pop_C1_dPh,pz_pop_C2_dPh,LUMO_dPh,HOMO_dPh,Sigma_P_1dPh,Sigma_P_2dPh,NBO_1dPh,NBO_2_dPh,sterio_dPh_1,sterio_dPh_2,Volume_dPh_1,Volume_dPh_2,LUMO_D - HOMO_dPh,LUMO_dPh - HOMO_D,Min(TS_1),Min(TS_2),Min_TSـall,Min(TS_1) - Min(TS_2),Min(Product_1),Min(Product_2),Min(Product_1) - Min(Product_2),min_gap,target_raw,target_scaled
56,1_3,2_2_2_2,67.587,67.592,66.522,66.506,8.807,8.808,6.655,6.825,1.156,0.987,0.986,1.155,-0.583,-8.849,0.66,0.66,-0.2,-0.2,-0.373,0.301,0.086,0.086,1.02,2.25,2.25,1.02,164.182,164.182,642.238,642.238,1.104,1.048,1.779,-7.75,0.06,-0.27,0.121,0.017,1.08,1.53,98.427,334.486,7.166,10.627,66.522,66.506,66.506,0.016,6.655,6.825,-0.17,7.166,66.506,2.74733240005004
405,2_6,3_1_6_7,30.747,30.132,31.193,30.641,-11.82,-12.832,-12.954,-13.351,0.893,1.195,1.025,1.036,-0.804,-7.118,-0.27,-0.01,0.66,0.0,0.264,0.245,-0.304,-0.219,1.53,1.02,1.0,2.7,334.486,636.378,164.182,60.96,1.071,0.882,-0.457,-9.433,0.66,0.0,-0.38,-0.33,1.02,1.0,164.182,60.96,8.629,6.66,30.747,30.132,30.132,0.615,-12.954,-13.351,0.397,6.66,30.132,-0.9129454322871279
442,6_6,2_3_4_5,36.907,36.907,36.908,36.908,-14.448,-14.448,-14.447,-14.447,1.183,0.84,1.062,0.949,-0.973,-8.049,0.66,-0.2,0.06,-0.27,-0.451,0.314,0.482,0.214,1.02,1.08,1.53,2.25,164.182,642.238,98.427,334.486,0.998,0.998,1.102,-9.105,0.0,0.0,-0.454,-0.454,1.0,1.0,60.96,60.96,8.133,9.151,36.907,36.907,36.907,0.0,-14.448,-14.448,0.0,8.133,36.907,-0.23118422059514201
757,1_8,2_1_3_5,32.187,33.794,33.555,35.493,-20.16,-18.443,-23.045,-21.442,0.993,1.01,1.063,0.947,-2.167,-8.362,0.66,-0.2,0.66,0.06,-0.257,0.317,-0.128,0.391,1.02,1.02,1.08,2.25,164.182,642.238,164.182,98.427,0.894,1.125,-0.239,-9.257,0.06,0.45,0.324,-0.475,1.08,1.75,98.427,467.957,7.091,8.123,32.187,33.794,32.187,-1.607,-23.045,-21.442,-1.603,7.091,32.187,-0.706152917153987
997,1_1,1_4_6_4,36.806,36.806,37.657,37.657,-33.969,-33.969,-36.952,-36.952,1.048,1.053,1.145,1.101,0.529,-7.533,0.06,-0.17,-0.27,0.0,0.17,0.225,0.194,-0.324,1.08,1.53,1.0,1.5,98.427,185.535,334.486,60.96,1.061,1.061,1.545,-8.806,0.06,0.06,0.124,0.124,1.08,1.08,98.427,98.427,9.335,9.078,36.806,36.806,36.806,0.0,-36.952,-36.952,0.0,9.078,36.806,-0.24134774566981212
24,4_9,4_2_2_7,63.845,72.285,65.402,65.726,17.821,27.16,12.25,13.101,1.122,1.084,0.98,1.071,0.39,-7.684,-0.17,-0.01,-0.2,-0.2,-0.222,0.234,-0.035,0.003,1.5,2.25,2.25,2.7,185.535,636.378,642.238,642.238,0.875,1.066,-0.546,-8.904,-0.17,0.42,-0.127,-0.385,1.5,1.1,185.535,291.269,9.294,7.138,63.845,65.726,63.845,-1.881,12.25,13.101,-0.851,7.138,63.845,2.479558734468877
467,4_5,4_3_3_8,47.473,46.193,48.526,47.863,4.157,-12.207,-14.64,-15.095,0.992,1.036,0.92,1.117,-0.944,-8.221,-0.17,0.45,0.06,0.06,-0.235,0.269,0.321,0.456,1.5,1.08,1.08,1.75,185.535,467.957,98.427,98.427,0.999,1.017,1.462,-8.094,-0.17,-0.2,-0.228,-0.241,1.5,2.25,185.535,642.238,7.15,9.683,47.473,46.193,46.193,1.28,-14.64,-15.095,0.455,7.15,46.193,0.7032563125077046
539,7_8,3_6_1_8,32.371,33.011,33.411,33.476,-11.77,-12.939,-15.991,-16.378,0.935,1.156,0.992,1.032,-1.557,-7.745,-0.27,0.45,0.0,0.66,0.22,0.232,-0.378,-0.093,1.53,1.0,1.02,1.75,334.486,467.957,60.96,164.182,0.918,1.064,-0.93,-7.913,-0.01,0.45,-0.153,-0.358,2.7,1.75,636.378,467.957,6.355,6.815,32.371,33.011,32.371,-0.64,-15.991,-16.378,0.387,6.355,32.371,-0.6876371883050824
531,1_2,4_6_6_2,33.429,35.033,35.354,36.334,-15.367,-14.91,-16.84,-16.242,1.114,0.904,1.062,0.929,-0.951,-7.985,-0.17,0.66,0.0,0.0,-0.387,0.288,-0.144,-0.312,1.5,1.0,1.0,1.02,185.535,164.182,60.96,60.96,0.884,1.149,-0.36,-9.308,0.06,0.66,0.34,-0.479,1.08,1.02,98.427,164.182,8.357,7.625,33.429,35.033,33.429,-1.604,-16.84,-16.242,-0.598,7.625,33.429,-0.5811717474238837
618,5_9,2_6_4_6,34.218,36.865,35.198,39.762,-19.231,-18.254,-19.718,-18.101,1.158,1.055,1.008,1.022,-1.043,-8.12,0.66,0.0,0.0,-0.27,-0.352,0.296,-0.19,0.262,1.02,1.0,1.53,1.0,164.182,60.96,60.96,334.486,0.876,1.056,-0.708,-8.875,-0.2,0.42,-0.122,-0.373,2.25,1.1,642.238,291.269,7.832,7.412,34.218,36.865,34.218,-2.647,-19.718,-18.254,-1.464,7.412,34.218,-0.5017754970880935
694,1_7,4_4_6_9,37.29,33.937,37.99,36.955,-14.854,-10.842,-16.583,-19.983,0.964,1.043,1.002,1.103,-1.065,-7.743,-0.17,0.42,-0.27,0.0,-0.211,0.253,0.243,-0.192,1.5,1.53,1.0,1.1,185.535,291.269,334.486,60.96,0.988,1.077,-0.192,-7.615,0.06,-0.01,0.249,-0.355,1.08,2.7,98.427,636.378,6.55,7.551,37.29,33.937,33.937,3.354,-16.583,-19.983,3.4,6.55,33.937,-0.5300522351671271
926,6_6,3_4_3_6,34.577,34.577,34.577,34.577,-27.162,-27.162,-27.161,-27.161,0.989,1.119,0.873,1.127,0.386,-7.24,-0.27,0.0,-0.27,0.06,0.115,0.236,0.135,0.362,1.53,1.53,1.08,1.0,334.486,60.96,334.486,98.427,0.998,0.998,1.102,-9.105,0.0,0.0,-0.454,-0.454,1.0,1.0,60.96,60.96,9.491,8.342,34.577,34.577,34.577,0.0,-27.162,-27.162,0.0,8.342,34.577,-0.46564970004050393
338,3_4,4_2_6_4,43.508,43.23,43.674,43.039,-9.368,-9.795,-20.95,-11.478,1.015,1.01,1.103,1.09,0.701,-7.332,-0.17,-0.17,-0.2,0.0,-0.218,0.235,-0.057,-0.267,1.5,2.25,1.0,1.5,185.535,185.535,642.238,60.96,1.007,1.095,1.831,-7.467,-0.27,-0.17,0.106,-0.335,1.53,1.5,334.486,185.535,8.169,9.163,43.508,43.039,43.039,0.469,-20.95,-11.478,-9.472,8.169,43.039,0.3858725690868157
51,3_8,5_2_3_3,47.191,44.032,49.669,48.587,-0.3,-1.153,6.163,8.027,1.109,0.855,1.03,0.983,0.743,-7.28,-0.2,-0.27,-0.2,0.06,0.035,0.234,0.331,-0.091,2.25,2.25,1.08,1.53,642.238,334.486,642.238,98.427,0.88,1.182,0.092,-8.147,-0.27,0.45,0.225,-0.489,1.53,1.75,334.486,467.957,8.889,7.371,47.191,44.032,44.032,3.158,-0.3,-1.153,0.853,7.371,44.032,0.48579712749421633
507,5_7,1_6_6_5,51.337,45.83,55.197,46.843,23.941,-12.804,4.317,-15.848,1.009,1.082,1.057,1.013,0.423,-7.678,0.06,-0.2,0.0,0.0,0.238,0.217,-0.363,-0.28,1.08,1.0,1.0,2.25,98.427,642.238,60.96,60.96,1.04,1.094,0.231,-7.776,-0.2,-0.01,-0.199,-0.259,2.25,2.7,642.238,636.378,8.199,7.909,51.337,45.83,45.83,5.508,4.317,-15.848,20.166,7.909,45.83,0.6667279996155732
516,5_6,3_3_4_8,41.247,41.597,41.001,44.449,-4.533,-7.947,-12.296,-15.981,1.025,1.033,0.906,1.176,-0.501,-7.534,-0.27,0.45,0.06,-0.27,0.116,0.249,0.248,0.359,1.53,1.08,1.53,1.75,334.486,467.957,98.427,334.486,0.973,1.035,1.346,-8.569,-0.2,0.0,-0.219,-0.469,2.25,1.0,642.238,60.96,8.067,8.88,41.001,41.597,41.001,-0.596,-12.296,-15.981,3.686,8.067,41.001,0.180790746292975
920,6_9,1_4_3_7,32.616,29.156,32.61,32.538,-22.156,-15.511,-24.618,-26.722,1.102,1.009,1.006,1.056,-0.58,-7.351,0.06,-0.01,-0.27,0.06,0.155,0.237,0.161,0.404,1.08,1.53,1.08,2.7,98.427,636.378,334.486,98.427,0.896,1.023,-0.657,-9.131,0.0,0.42,-0.355,-0.364,1.0,1.1,60.96,291.269,8.551,6.694,32.61,29.156,29.156,3.454,-24.618,-26.722,2.104,6.694,29.156,-1.0111592983552282
781,2_6,3_3_3_4,32.887,30.207,32.832,30.324,-22.01,-19.891,-24.139,-22.14,1.013,1.095,0.965,1.071,0.435,-7.423,-0.27,-0.17,0.06,0.06,0.078,0.242,0.259,0.333,1.53,1.08,1.08,1.5,334.486,185.535,98.427,98.427,1.071,0.882,-0.457,-9.433,0.66,0.0,-0.38,-0.33,1.02,1.0,164.182,60.96,9.868,6.966,32.832,30.207,30.207,2.625,-24.139,-22.14,-1.999,6.966,30.207,-0.9053982602019768
264,5_7,2_4_2_9,56.81,54.236,54.538,51.963,13.844,13.323,-10.335,-9.624,1.224,0.86,0.925,1.029,-1.204,-8.324,0.66,0.42,-0.27,-0.2,-0.457,0.305,0.42,0.005,1.02,1.53,2.25,1.1,164.182,291.269,334.486,642.238,1.04,1.094,0.231,-7.776,-0.2,-0.01,-0.199,-0.259,2.25,2.7,642.238,636.378,6.572,8.555,54.538,51.963,51.963,2.575,-10.335,-9.624,-0.711,6.572,51.963,1.283885418258666
817,4_7,1_3_2_3,43.507,42.664,43.719,41.516,-10.169,-10.025,-12.047,-23.051,1.115,0.854,1.129,0.948,0.845,-7.492,0.06,-0.27,0.06,-0.2,0.143,0.232,0.318,-0.203,1.08,1.08,2.25,1.53,98.427,334.486,98.427,642.238,0.988,1.057,0.019,-7.55,-0.17,-0.01,-0.201,-0.267,1.5,2.7,185.535,636.378,8.395,7.511,43.507,41.516,41.516,1.991,-12.047,-23.051,11.004,7.511,41.516,0.23261466127767957
710,1_9,1_2_4_1,38.736,41.619,40.589,39.114,-19.035,-19.388,-28.293,-20.279,0.997,1.077,1.035,1.08,0.891,-7.976,0.06,0.06,-0.2,-0.27,0.258,0.227,-0.175,0.199,1.08,2.25,1.53,1.08,98.427,98.427,642.238,334.486,0.895,1.103,-0.687,-9.217,0.06,0.42,0.317,-0.467,1.08,1.1,98.427,291.269,10.107,7.289,38.736,39.114,38.736,-0.378,-28.293,-20.279,-8.014,7.289,38.736,-0.047133850678589474
682,5_6,4_6_6_1,39.185,39.691,38.494,40.046,-15.832,-13.122,-19.659,-19.708,1.008,1.083,1.058,1.012,0.415,-7.671,-0.17,0.06,0.0,0.0,0.239,0.217,-0.367,-0.283,1.5,1.0,1.0,1.08,185.535,98.427,60.96,60.96,0.973,1.035,1.346,-8.569,-0.2,0.0,-0.219,-0.469,2.25,1.0,642.238,60.96,8.984,9.017,38.494,39.691,38.494,-1.196,-19.659,-19.708,0.049,8.984,38.494,-0.07148605927334355
832,2_8,1_4_3_2,34.429,34.03,35.297,35.622,-9.606,-12.602,-12.815,-23.438,1.045,1.063,0.892,1.154,-0.98,-8.153,0.06,0.66,-0.27,0.06,0.192,0.244,0.148,0.493,1.08,1.53,1.08,1.02,98.427,164.182,334.486,98.427,0.99,0.949,-1.494,-9.69,0.66,0.45,-0.29,-0.26,1.02,1.75,164.182,467.957,8.71,6.658,34.429,34.03,34.03,0.399,-12.815,-23.438,10.623,6.658,34.03,-0.5206937417815393
518,4_4,2_6_6_7,36.591,36.591,36.992,36.992,-11.601,-11.601,-16.048,-16.048,1.133,0.96,1.028,0.942,-1.47,-7.453,0.66,-0.01,0.0,0.0,-0.379,0.289,-0.151,-0.274,1.02,1.0,1.0,2.7,164.182,636.378,60.96,60.96,1.012,1.013,1.714,-8.088,-0.17,-0.17,-0.243,-0.243,1.5,1.5,185.535,185.535,6.619,9.168,36.591,36.591,36.591,0.0,-16.048,-16.048,0.0,6.619,36.591,-0.2629829723139117
447,2_7,4_3_1_8,32.187,32.865,34.202,33.111,-12.4,-12.988,-15.303,-14.608,1.003,1.022,1.018,0.96,-1.858,-8.368,-0.17,0.45,0.06,0.66,-0.235,0.268,0.386,-0.147,1.5,1.08,1.02,1.75,185.535,467.957,98.427,164.182,1.095,0.903,-1.149,-8.015,0.66,-0.01,-0.373,-0.136,1.02,2.7,164.182,636.378,6.157,7.219,32.187,32.865,32.187,-0.678,-15.303,-14.608,-0.695,6.157,32.187,-0.706152917153987
18,1_7,1_2_2_5,71.048,70.777,68.637,68.715,9.678,15.653,9.421,14.957,1.116,1.101,1.011,0.997,1.094,-7.91,0.06,-0.2,-0.2,-0.2,0.218,0.219,-0.115,-0.028,1.08,2.25,2.25,2.25,98.427,642.238,642.238,642.238,0.988,1.077,-0.192,-7.615,0.06,-0.01,0.249,-0.355,1.08,2.7,98.427,636.378,8.708,7.718,68.637,68.715,68.637,-0.079,9.421,14.957,-5.536,7.718,68.637,2.9617727162294676
715,4_5,3_6_3_1,43.572,43.621,46.504,45.273,-20.321,-20.982,-18.832,-20.432,1.058,1.009,1.164,0.982,0.496,-7.532,-0.27,0.06,0.0,0.06,0.134,0.231,0.31,-0.431,1.53,1.0,1.08,1.08,334.486,98.427,60.96,98.427,0.999,1.017,1.462,-8.094,-0.17,-0.2,-0.228,-0.241,1.5,2.25,185.535,642.238,8.589,8.994,43.572,43.621,43.572,-0.049,-20.321,-20.982,0.661,8.589,43.572,0.4395078053719566
483,3_4,2_3_6_9,36.946,32.757,39.105,35.558,-7.541,-7.155,-17.057,-15.414,1.108,0.928,0.95,0.96,-2.095,-8.681,0.66,0.42,0.06,0.0,-0.418,0.314,0.491,-0.249,1.02,1.08,1.0,1.1,164.182,291.269,98.427,60.96,1.007,1.095,1.831,-7.467,-0.27,-0.17,0.106,-0.335,1.53,1.5,334.486,185.535,5.372,10.512,36.946,32.757,32.757,4.189,-17.057,-15.414,-1.643,5.372,32.757,-0.6487944093068383
568,2_2,1_3_2_4,31.59,31.59,32.008,32.008,-16.477,-16.477,-17.024,-17.024,1.113,0.885,1.044,0.96,0.549,-7.9,0.06,-0.17,0.06,-0.2,0.148,0.233,0.318,-0.112,1.08,1.08,2.25,1.5,98.427,185.535,98.427,642.238,0.978,0.978,-1.736,-9.745,0.66,0.66,-0.268,-0.268,1.02,1.02,164.182,164.182,10.294,6.164,31.59,31.59,31.59,0.0,-17.024,-17.024,0.0,6.164,31.59,-0.7662284069517898
433,8_8,4_1_4_2,34.472,34.472,35.366,35.366,-12.289,-12.289,-14.204,-14.204,1.188,0.905,1.141,0.902,-1.086,-8.211,-0.17,0.66,0.66,-0.27,-0.457,0.305,0.433,-0.268,1.5,1.02,1.53,1.02,185.535,164.182,164.182,334.486,0.949,1.031,-0.671,-9.446,0.45,0.45,-0.246,-0.325,1.75,1.75,467.957,467.957,8.36,7.54,34.472,34.472,34.472,0.0,-14.204,-14.204,0.0,7.54,34.472,-0.4762157409597152
367,1_9,3_1_6_8,33.59,35.164,34.048,38.418,-11.537,-12.042,-16.588,-12.398,0.823,1.221,0.92,1.088,-1.123,-7.769,-0.27,0.45,0.66,0.0,0.307,0.25,-0.323,-0.142,1.53,1.02,1.0,1.75,334.486,467.957,164.182,60.96,0.895,1.103,-0.687,-9.217,0.06,0.42,0.317,-0.467,1.08,1.1,98.427,291.269,8.094,7.082,33.59,35.164,33.59,-1.574,-16.588,-12.398,-4.19,7.082,33.59,-0.5649704846810925
83,5_9,3_1_2_2,49.581,47.745,47.394,50.968,0.329,2.626,-9.314,1.358,1.132,0.919,1.199,0.907,-0.853,-7.993,-0.27,0.66,0.66,-0.2,-0.381,0.3,0.093,-0.304,1.53,1.02,2.25,1.02,334.486,164.182,164.182,642.238,0.876,1.056,-0.708,-8.875,-0.2,0.42,-0.122,-0.373,2.25,1.1,642.238,291.269,8.022,7.285,47.394,47.745,47.394,-0.351,-9.314,1.358,-10.672,7.285,47.394,0.8241116948312582
61,2_3,5_2_3_7,47.837,47.911,52.649,50.69,4.877,4.371,12.202,5.679,0.969,1.033,0.816,1.155,-0.22,-7.255,-0.2,-0.01,-0.2,0.06,-0.172,0.242,-0.093,0.447,2.25,2.25,1.08,2.7,642.238,636.378,642.238,98.427,1.209,0.871,0.011,-8.258,0.66,-0.27,-0.5,0.238,1.02,1.53,164.182,334.486,8.038,7.265,47.837,47.911,47.837,-0.074,4.877,4.371,0.505,7.265,47.837,0.8686903246142181
638,1_7,1_2_6_3,39.021,35.447,37.403,35.574,-17.114,-16.803,-23.175,-18.575,1.008,1.047,1.155,1.057,0.786,-7.203,0.06,-0.27,-0.2,0.0,0.219,0.221,-0.134,-0.356,1.08,2.25,1.0,1.53,98.427,334.486,642.238,60.96,0.988,1.077,-0.192,-7.615,0.06,-0.01,0.249,-0.355,1.08,2.7,98.427,636.378,8.4,7.01,37.403,35.447,35.447,1.956,-23.175,-18.575,-4.6,7.01,35.447,-0.37810250385275024
272,4_9,4_6_2_9,34.003,34.129,35.84,36.455,-8.399,-9.562,-10.555,-9.882,1.046,1.105,0.869,1.089,-0.919,-7.846,-0.17,0.42,0.0,-0.2,-0.167,0.241,-0.29,0.071,1.5,1.0,2.25,1.1,185.535,291.269,60.96,642.238,0.875,1.066,-0.546,-8.904,-0.17,0.42,-0.127,-0.385,1.5,1.1,185.535,291.269,7.984,7.299,34.003,34.129,34.003,-0.125,-10.555,-9.882,-0.673,7.299,34.003,-0.5234107237321938
285,6_9,5_3_2_2,38.069,37.064,39.488,36.253,-9.52,-9.704,-9.18,-10.07,1.091,0.904,0.869,1.111,-0.855,-8.2,-0.2,0.66,0.06,-0.2,-0.356,0.303,0.029,0.392,2.25,1.08,2.25,1.02,642.238,164.182,98.427,642.238,0.896,1.023,-0.657,-9.131,0.0,0.42,-0.355,-0.364,1.0,1.1,60.96,291.269,8.275,7.543,38.069,36.253,36.253,1.816,-9.52,-10.07,0.55,7.543,36.253,-0.2969955611776596
360,7_7,2_2_3_5,48.577,48.577,49.558,49.558,2.558,2.558,-12.234,-12.234,1.091,0.904,0.869,1.111,-0.855,-8.2,0.66,-0.2,-0.2,0.06,-0.356,0.303,0.029,0.392,1.02,2.25,1.08,2.25,164.182,642.238,642.238,98.427,1.002,1.002,-0.542,-7.282,-0.01,-0.01,-0.228,-0.228,2.7,2.7,636.378,636.378,6.427,7.659,48.577,48.577,48.577,0.0,-12.234,-12.234,0.0,6.427,48.577,0.9431557558543756
354,2_6,2_4_1_5,36.073,36.332,37.004,35.836,-16.271,-11.3,-13.315,-12.027,1.192,0.896,1.134,0.886,-1.176,-8.229,0.66,-0.2,-0.27,0.66,-0.455,0.305,0.434,-0.256,1.02,1.53,1.02,2.25,164.182,642.238,334.486,164.182,1.071,0.882,-0.457,-9.433,0.66,0.0,-0.38,-0.33,1.02,1.0,164.182,60.96,8.257,7.772,36.073,35.836,35.836,0.237,-16.271,-12.027,-4.244,7.772,35.836,-0.3389578379711001
456,5_7,2_6_2_6,43.898,46.551,40.72,43.632,-18.36,-15.441,-19.02,-14.924,1.137,0.972,1.002,0.987,-0.85,-8.232,0.66,0.0,0.0,-0.2,-0.371,0.291,-0.138,-0.07,1.02,1.0,2.25,1.0,164.182,60.96,60.96,642.238,1.04,1.094,0.231,-7.776,-0.2,-0.01,-0.199,-0.259,2.25,2.7,642.238,636.378,6.927,8.463,40.72,43.632,40.72,-2.912,-19.02,-15.441,-3.579,6.927,40.72,0.1525140082139422
278,2_5,4_4_2_7,55.269,58.133,54.016,53.048,7.251,14.809,-10.238,-10.012,1.118,0.934,0.995,1.024,0.355,-7.62,-0.17,-0.01,-0.27,-0.2,-0.27,0.248,0.282,-0.047,1.5,1.53,2.25,2.7,185.535,636.378,334.486,642.238,1.102,0.862,-0.393,-8.926,0.66,-0.2,-0.389,-0.1,1.02,2.25,164.182,642.238,9.281,7.227,54.016,53.048,53.048,0.968,-10.238,-10.012,-0.226,7.227,53.048,1.3930678410905193
12,4_4,1_2_2_5,74.761,74.761,71.924,71.924,18.295,18.295,18.669,18.669,1.116,1.101,1.011,0.997,1.094,-7.91,0.06,-0.2,-0.2,-0.2,0.218,0.219,-0.115,-0.028,1.08,2.25,2.25,2.25,98.427,642.238,642.238,642.238,1.012,1.013,1.714,-8.088,-0.17,-0.17,-0.243,-0.243,1.5,1.5,185.535,185.535,9.182,9.624,71.924,71.924,71.924,0.0,18.295,18.295,0.0,9.182,71.924,3.2925401114813586
182,2_3,3_1_3_5,44.355,39.627,46.106,43.225,-0.791,-2.032,-8.996,-6.592,0.855,1.221,0.934,1.09,-0.406,-7.694,-0.27,-0.2,0.66,0.06,0.283,0.25,-0.348,0.417,1.53,1.02,1.08,2.25,334.486,642.238,164.182,98.427,1.209,0.871,0.011,-8.258,0.66,-0.27,-0.5,0.238,1.02,1.53,164.182,334.486,7.852,7.704,44.355,39.627,39.627,4.728,-8.996,-6.592,-2.405,7.704,39.627,0.042526553693006605
368,6_6,2_6_2_5,38.238,38.238,38.229,38.229,-12.445,-12.445,-12.442,-12.442,1.181,1.039,1.017,0.963,-0.52,-7.942,0.66,-0.2,0.0,-0.2,-0.394,0.291,-0.122,-0.059,1.02,1.0,2.25,2.25,164.182,642.238,60.96,642.238,0.998,0.998,1.102,-9.105,0.0,0.0,-0.454,-0.454,1.0,1.0,60.96,60.96,8.585,9.045,38.229,38.229,38.229,0.0,-12.445,-12.445,0.0,8.585,38.229,-0.09815273397421097
881,1_9,1_6_2_1,33.878,31.164,34.029,34.642,-24.192,-23.741,-25.067,-25.313,1.003,1.054,1.141,1.071,0.632,-7.833,0.06,0.06,0.0,-0.2,0.235,0.224,-0.14,-0.356,1.08,1.0,2.25,1.08,98.427,98.427,60.96,642.238,0.895,1.103,-0.687,-9.217,0.06,0.42,0.317,-0.467,1.08,1.1,98.427,291.269,9.848,7.146,33.878,31.164,31.164,2.714,-25.067,-25.313,0.247,7.146,31.164,-0.8090963443954482
615,4_8,2_6_1_2,32.377,31.719,33.794,33.264,-16.01,-15.475,-17.859,-18.029,0.966,1.011,0.978,1.062,-2.519,-9.082,0.66,0.66,0.0,0.66,-0.236,0.32,-0.106,-0.159,1.02,1.0,1.02,1.02,164.182,164.182,60.96,164.182,0.873,1.087,-0.165,-8.898,-0.17,0.45,-0.122,-0.391,1.5,1.75,185.535,467.957,6.379,8.917,32.377,31.719,31.719,0.658,-17.859,-18.029,0.171,6.379,31.719,-0.7532472709653297
223,3_8,2_1_1_3,36.278,29.445,38.219,32.158,-6.1,-6.339,-7.53,-8.265,1.046,1.009,1.235,0.824,-2.026,-8.282,0.66,-0.27,0.66,0.66,-0.283,0.316,-0.064,-0.304,1.02,1.02,1.02,1.53,164.182,334.486,164.182,164.182,0.88,1.182,0.092,-8.147,-0.27,0.45,0.225,-0.489,1.53,1.75,334.486,467.957,6.12,8.373,36.278,29.445,29.445,6.834,-7.53,-8.265,0.735,6.12,29.445,-0.9820775285871124
572,3_6,2_1_6_7,26.271,27.588,28.903,29.835,-15.784,-16.845,-16.314,-17.107,1.041,1.0,1.047,0.932,-2.132,-7.726,0.66,-0.01,0.66,0.0,-0.283,0.312,-0.088,-0.259,1.02,1.02,1.0,2.7,164.182,636.378,164.182,60.96,0.973,1.133,1.54,-7.815,-0.27,0.0,0.121,-0.576,1.53,1.0,334.486,60.96,5.683,9.266,26.271,27.588,26.271,-1.317,-16.314,-17.107,0.793,5.683,26.271,-1.3014738512307087
970,1_7,1_6_3_1,35.017,35.569,36.031,36.381,-29.062,-29.786,-30.729,-30.581,1.046,1.049,1.139,1.011,0.245,-8.171,0.06,0.06,0.0,0.06,0.153,0.235,0.304,-0.424,1.08,1.0,1.08,1.08,98.427,98.427,60.96,98.427,0.988,1.077,-0.192,-7.615,0.06,-0.01,0.249,-0.355,1.08,2.7,98.427,636.378,7.86,7.979,35.017,35.569,35.017,-0.553,-30.729,-30.581,-0.148,7.86,35.017,-0.4213729571409501
653,1_5,1_3_6_5,42.998,47.225,45.011,49.38,-26.428,-1.611,-25.5,-18.93,1.058,1.047,1.097,1.006,0.233,-7.837,0.06,-0.2,0.06,0.0,0.148,0.232,0.312,-0.338,1.08,1.08,1.0,2.25,98.427,642.238,98.427,60.96,1.011,1.054,1.418,-8.429,0.06,-0.2,0.22,-0.329,1.08,2.25,98.427,642.238,8.662,9.255,42.998,47.225,42.998,-4.227,-26.428,-18.93,-7.498,8.662,42.998,0.38174678168026605
545,1_2,3_2_1_1,37.302,40.362,37.365,39.584,-16.368,-15.28,-16.398,-16.506,1.052,1.114,1.122,0.968,-0.268,-7.627,-0.27,0.06,-0.2,0.66,0.343,0.244,-0.269,-0.132,1.53,2.25,1.02,1.08,334.486,98.427,642.238,164.182,0.884,1.149,-0.36,-9.308,0.06,0.66,0.34,-0.479,1.08,1.02,98.427,164.182,9.04,7.267,37.302,39.584,37.302,-2.282,-16.398,-16.506,0.108,7.267,37.302,-0.19143578094667904
582,6_8,4_6_4_3,29.714,28.633,29.168,30.236,-20.806,-19.483,-17.53,-17.448,1.02,1.081,1.13,1.101,0.643,-6.88,-0.17,-0.27,0.0,-0.27,0.078,0.226,0.194,-0.314,1.5,1.0,1.53,1.53,185.535,334.486,60.96,334.486,0.895,1.043,-0.348,-9.411,0.0,0.45,-0.35,-0.368,1.0,1.75,60.96,467.957,10.054,6.531,29.168,28.633,28.633,0.535,-20.806,-19.483,-1.323,6.531,28.633,-1.0637882450290155
633,5_8,2_3_2_9,49.602,46.181,47.009,44.855,2.6,-11.768,-18.897,-18.481,1.201,0.792,0.934,1.003,-1.562,-8.768,0.66,0.42,0.06,-0.2,-0.444,0.317,0.515,-0.014,1.02,1.08,2.25,1.1,164.182,291.269,98.427,642.238,0.871,1.076,-0.346,-8.89,-0.2,0.45,-0.115,-0.378,2.25,1.75,642.238,467.957,7.328,8.422,47.009,44.855,44.855,2.154,-18.897,-18.481,-0.416,7.328,44.855,0.5686147625086082
176,2_3,3_3_2_2,41.98,38.863,43.753,40.173,-2.84,-5.511,-4.388,-6.401,1.12,0.915,1.012,1.053,-0.874,-7.598,-0.27,0.66,0.06,-0.2,-0.373,0.301,0.022,0.3,1.53,1.08,2.25,1.02,334.486,164.182,98.427,642.238,1.209,0.871,0.011,-8.258,0.66,-0.27,-0.5,0.238,1.02,1.53,164.182,334.486,7.384,7.609,41.98,38.863,38.863,3.118,-4.388,-6.401,2.013,7.384,38.863,-0.034353972614399965
